user_id,resource_id
191323,1141
1742364,810
209245,523
1872766,840
219476,571
707446,566
1534809,551
716644,757
782176,502
1565965,490
1625340,743
1467339,490
1145084,1104
103734,764
693724,752
1140126,757
1661834,809
699300,1101
1813359,507
1714733,794
1675053,566
732538,357
1618763,809
1412344,503
1109696,566
1644045,566
726236,564
1678918,814
732199,490
1813359,752
1846518,564
1019849,752
1543899,756
1779887,514
176220,1125
212848,1115
197850,1115
696581,551
1764899,750
1196405,551
1071048,507
1789804,764
1494582,745
930142,504
1364739,514
2067705,1116
1037067,757
1392697,504
1247464,551
720844,569
1607213,566
1380152,570
2073699,1103
1549045,749
199864,912
210071,507
1592009,504
1110694,504
304292,570
684499,776
1364888,745
1379842,1100
713638,571
721920,566
1134176,367
1001021,504
1175229,357
196977,367
1687899,794
1380172,551
1023377,516
191481,571
222984,764
1412492,551
1618806,507
1813477,749
1823349,363
1917030,503
1865281,566
1199301,794
705479,504
1176789,515
1644135,504
1364850,551
209462,562
1010783,764
1079521,750
501958,363
1377541,566
1100303,756
1675146,566
1023377,571
557380,752
1212979,489
624414,756
1151281,489
1857967,1103
938359,523
1657685,514
724001,1152
1618793,566
1637014,566
1157560,564
1098133,809
1823349,511
1273058,829
175538,750
1846510,764
1246991,504
1120114,551
714639,777
212012,1138
1855216,566
1855406,566
684499,502
1855399,829
1253349,829
1861361,813
1907607,504
1179084,750
1118681,551
1380193,551
1259654,357
199864,1102
1663486,764
1675073,794
1806162,507
1805080,809
1023377,514
1741022,794
1818549,752
1169845,489
225246,765
1612451,840
1596229,794
197721,1115
1364911,504
1601967,794
1621819,659
1382799,749
1266907,908
1606753,1100
1675094,523
119150,777
1225621,514
1867417,507
1353524,745
1868057,568
1029178,502
1789937,764
565025,517
1377278,551
1595678,507
1675200,794
1156381,794
1819422,840
1244388,744
1917037,566
722724,572
1470982,840
1720032,507
565025,519
1631849,809
1400330,551
1575846,569
185571,1125
1813552,566
727622,1115
1626265,757
1211432,551
192818,514
1813517,503
987190,672
706731,502
1498379,570
773480,515
444303,511
970364,368
1364945,664
203004,745
1325183,551
186023,516
1141928,566
1892577,564
1139885,490
581735,523
695697,777
931512,523
104015,745
1599956,566
1301676,750
720008,490
172459,358
708012,523
1720106,794
693796,814
1202585,504
1639228,1100
717240,357
1590233,503
739382,764
1618890,564
646486,791
1141809,551
1352623,749
1185450,367
952650,1185
423814,502
1001021,551
1528889,794
179823,745
1125052,566
1210357,489
1131060,566
187605,814
1083498,519
169570,566
678217,752
1607234,507
203828,566
1256367,514
1819412,840
1534200,750
646361,552
1613381,794
1615092,794
84090,566
1385992,908
1843532,749
1602148,741
705927,907
1113204,507
1165933,755
1642059,794
676862,840
1332429,571
1118929,1141
740182,489
1144150,765
185705,523
1790035,566
423821,502
1847065,840
1131088,515
1064538,504
1790072,794
996616,523
697378,523
1673304,504
1607280,679
713006,791
1801797,840
847615,672
195166,672
930271,514
1127274,912
1016567,809
201105,552
1020009,490
1846532,814
201105,829
1492154,551
175835,523
1631634,566
1845360,507
1858657,513
1553660,814
177772,1099
1017176,566
628224,756
1607252,571
1819455,566
1176220,679
1786625,833
909757,523
425292,776
403607,515
1479356,745
1675193,566
1637010,566
698067,765
116656,745
868613,566
1616120,357
180348,791
1813587,566
691659,514
166811,753
1641119,764
1178575,502
206001,777
751420,829
1809917,840
1558897,514
1582750,507
697902,566
1614717,794
232511,794
1183823,502
1649748,503
1855425,504
218678,570
717080,367
743805,1184
1258787,551
767429,490
418430,562
1109046,566
107746,1186
689908,1140
180901,765
1667157,750
224297,1103
1609588,504
1476753,551
207544,745
1843171,794
1153525,523
699181,489
1536101,572
1598360,1140
1850760,764
1766637,794
1637112,777
1517603,745
1371614,514
192366,745
1864560,670
570761,502
698159,1124
1836936,507
1842811,679
1838459,515
1013546,809
1852744,570
222708,1115
104999,813
1499597,764
760056,908
1837289,1125
1314404,794
1675325,566
1849647,794
1642016,566
1141916,566
1672248,571
1607281,794
723397,503
704643,514
1472054,571
1649808,504
1334424,743
569560,1141
601044,566
753670,358
1406496,1103
1746195,564
494881,356
1340040,503
1857556,745
210745,764
700088,679
1830870,570
1607185,507
1590851,570
1819464,749
1412784,756
1383862,551
1364477,551
1737530,566
1217920,504
188473,1125
1031370,566
1174805,566
1148024,809
1778439,794
1115744,1124
1843556,502
115400,1100
751391,489
612702,840
724828,840
1425060,865
1808736,757
1846593,503
1097851,840
1098407,1125
1101743,809
198208,745
661730,777
1813666,564
1857574,745
1857568,764
1173591,745
1151468,566
1384418,513
224374,502
190739,551
1827335,679
799269,679
1105600,1115
1607385,864
191481,1125
1804732,745
751221,571
1842239,1139
210212,1152
1830749,523
1813689,765
1223563,829
650351,1125
176158,750
1819492,840
1867462,502
198553,566
1317760,504
1766555,361
1019548,507
1011662,1128
1264483,794
1358210,551
1761296,572
1857617,840
1394590,566
1818370,553
1833097,568
187073,862
1837297,357
1143001,566
1834342,513
1038969,752
1550243,551
1675395,794
1342938,563
745238,566
1607301,566
1837301,566
741505,489
1675430,566
1099972,357
177998,679
201236,514
1766718,363
1817568,745
1092506,569
1855244,840
1687780,829
164839,1103
1810930,810
1156638,813
1593243,562
1715198,752
152204,1103
197359,752
1354324,551
1554733,750
1177660,566
1223815,566
1673743,566
478352,908
1000783,1115
1831656,513
1790324,810
1837296,503
1595858,357
1140739,514
1134845,840
205960,809
1503960,502
415590,1100
190983,809
1351640,551
336771,514
1846581,504
1141152,566
1452278,551
421731,809
1675524,502
1124051,908
177184,356
171281,1125
1649899,357
1140126,566
405356,908
1148372,566
1813563,1156
103635,1125
164305,570
1014891,794
1917170,814
1819346,670
1835486,741
199219,1138
1790393,810
1857642,1152
1859391,1103
1830956,490
1830919,566
1067103,749
1115157,756
1610170,566
706646,514
199219,1125
196158,1139
1552383,551
709035,1101
1499855,566
1837333,749
403607,489
1830967,572
726774,794
1196526,551
2085913,743
1827610,745
727262,566
1593250,551
1649986,794
927993,1140
613996,551
733564,794
200978,745
1772238,1129
1859419,515
1025928,794
1138781,794
1619120,553
1837309,566
889868,489
702469,864
1323997,515
921357,572
1554658,551
1669308,1129
1651734,840
1028054,764
104170,1125
1850814,840
1576797,514
1371440,566
1280918,1125
727235,1103
1240359,757
1819484,809
1833098,507
1837339,749
229936,1125
1570545,514
702395,1115
1143001,551
1633521,794
1092482,566
643329,809
1905319,1125
1412891,551
1597139,489
746901,551
742525,809
1143218,489
1477556,745
1829281,794
1267350,809
1136470,515
1561899,749
909757,794
720715,840
1768368,794
1179048,744
745238,809
1827674,794
1014034,523
1646931,566
1535827,551
686902,1103
1032472,562
1746666,791
1859419,490
419575,490
1566608,551
1819590,514
1806304,764
1139880,551
1165481,1100
1829583,794
752190,551
1843593,514
1720358,810
1675548,670
1312881,566
1050874,489
1159813,490
1504334,564
170921,551
1116056,508
32508,356
713344,566
1226362,551
1570558,551
1556148,571
1381056,514
186108,551
1804565,810
1604223,809
1804169,502
1753064,794
1412900,523
1753089,742
201025,809
1075464,840
1645775,814
1606306,551
1766790,504
724041,750
720762,1138
1146607,1125
1824001,752
1321098,670
1189035,794
1357871,490
915970,1103
915970,809
1173655,752
210154,908
969977,551
1210827,800
1172116,566
1504342,551
1667739,504
1327696,1124
1647640,515
1837368,566
915970,1102
1610039,757
1107714,745
1570568,572
1563652,514
915970,1101
730158,517
1135735,569
1613644,794
173765,358
915970,908
1562045,552
1313131,566
1562045,750
1332937,514
1820776,515
1859419,794
1836265,514
366779,1101
713917,794
207682,1099
1186166,764
199185,363
695365,745
709573,562
702745,1128
1150767,489
188340,745
1639700,566
714272,840
1644913,809
205717,566
703515,572
1678930,1128
749918,504
209581,1100
930271,814
679977,507
1855122,840
261939,1125
1859419,570
197512,1103
1348638,504
1593285,551
1535878,551
1603694,745
2049359,566
1346276,503
184239,794
709690,1115
1218095,764
1005145,564
1483559,503
1609856,356
987441,566
1827695,840
724263,840
237613,552
708971,566
716303,523
1188696,566
702745,829
1680539,757
1161458,745
1844976,566
693677,489
1093607,514
1852831,749
1852827,1140
1594914,743
1261687,566
426361,1184
2085600,753
1454696,551
1344272,570
171569,753
164502,523
697199,1186
1819639,515
1294100,794
1622061,794
177968,1115
1148614,1115
1837345,562
1243696,1103
184642,1115
1855574,566
1823584,1100
205717,794
1854454,514
1857654,840
724408,568
185650,1144
1215907,514
1138446,1101
1084617,564
1586590,490
1675653,794
1055001,515
708012,519
350335,566
1379232,551
1819642,840
1477827,749
1531141,794
1367711,794
1128583,504
1163279,503
1332058,566
189708,490
421238,743
1680539,490
1134550,794
715061,750
178469,809
621401,516
1096719,514
1067849,908
1846649,791
1837296,513
1605084,1145
615105,1125
1753127,566
1637218,504
1636899,757
222708,523
728347,776
1102957,490
1124764,564
1284078,749
1068455,502
1536119,503
1313390,507
1806342,813
1092438,523
188380,552
1104720,566
1150379,569
719871,1115
1637276,794
1764491,566
1790685,566
1490292,840
888466,756
1800175,490
1819871,750
1840554,764
1554896,551
1031693,367
1843575,570
1825925,514
1563652,764
1675662,840
1570605,551
1633135,553
1859438,566
1100096,570
743010,1125
704378,552
693312,1116
1767009,363
1524324,551
1380533,551
1593316,507
1379858,551
1637827,502
1104457,507
1842607,507
558301,1140
729996,829
1104623,566
1031060,489
1892929,507
1276789,571
1637244,810
170481,752
1029832,863
642225,523
1074580,551
1157142,564
1921280,566
1002843,523
1075445,551
1113328,551
749560,840
1091462,809
1072421,515
1154195,566
708012,551
1865453,507
1858459,794
1462945,566
185650,794
1865507,513
104378,765
740655,809
1139971,572
738286,551
1380531,551
1601576,749
1790733,566
1487250,750
1790129,840
1236332,515
869522,794
186637,864
1827063,814
1140152,490
827786,791
1842479,504
1138322,566
1351483,504
205511,1100
1840569,764
1843658,794
194433,570
1312547,551
1855590,743
1319228,749
1234082,551
220399,752
261939,765
261939,912
1062402,523
1375503,566
1380544,551
1552407,551
1372174,749
1153555,553
740900,1100
1031693,794
1604189,794
1846675,489
790758,511
1583639,742
1753138,679
1855611,741
638654,1128
203098,572
398024,523
1319198,745
1152571,1141
1313529,755
667670,366
1799929,752
195116,764
194433,776
1219940,566
1073183,551
1022992,572
1572997,490
1804244,1103
1554645,679
1338460,489
195068,764
1855595,515
1124297,659
1287992,489
694146,1116
1573222,516
1855439,840
1841100,490
731530,1124
722022,750
1370775,570
1572997,570
1462945,504
262045,552
1137009,571
1380553,504
712471,551
1641000,490
104437,490
1806399,840
1806406,840
1819660,504
1285142,809
1554941,743
1554645,551
1843674,840
1148002,569
1607412,794
1834484,515
1745199,809
1824510,810
693182,566
170485,1100
1382426,566
1600673,551
1592628,551
1061427,566
1073021,490
1635259,566
1077007,803
1196498,504
1123957,571
164839,765
1607395,563
1741335,794
1112333,907
1819662,764
1830992,810
721057,569
1844246,840
1637244,810
894656,1152
1846692,566
1035543,777
1842870,840
1828677,572
1098269,764
405820,564
1859449,840
1857719,356
719242,1103
1384005,511
173728,516
1868639,566
1572997,757
1139357,507
1846699,794
992109,490
718292,1186
1813881,764
164735,519
1833965,566
1380582,551
1171671,507
1113276,551
722809,569
1763156,1100
1154945,741
1640235,764
1131805,551
1542130,564
103275,864
1704529,794
1570685,566
1831101,840
204419,566
1626750,794
1626234,503
1098269,741
1533045,570
1614401,794
1061882,490
1846474,566
714321,1125
993273,840
1844246,569
707216,1115
186258,1152
1070252,569
1851596,566
1370267,551
1588663,504
1162936,570
727844,572
1252223,514
1380595,551
1298408,551
1380649,749
1261088,745
1464563,523
187569,502
1167874,502
1139644,569
1485274,566
1113475,551
1139935,569
203079,776
1114585,745
1083991,551
1618068,507
1104693,551
1329313,566
708675,515
1607367,794
1064954,490
1068205,1125
1846579,840
1059690,1103
1866853,566
1852886,566
1855639,511
1251106,1184
669793,1144
1216772,794
1542847,490
1161149,517
1453567,551
1893067,1103
1087016,570
205358,523
1313835,551
1176758,809
1111557,551
1660430,813
1013080,551
1379693,757
1143919,777
712471,515
1720903,764
1626761,553
882711,570
1640443,757
224074,551
888139,1103
1819682,809
423819,523
1340247,489
2073930,743
679497,569
1675882,513
1413345,551
1671456,794
1413429,551
1375735,679
719041,742
947743,566
1099070,566
724233,553
715005,551
1827313,800
300025,1125
1819055,749
104873,908
1811861,507
692399,1129
747074,552
452075,1115
1857613,840
1857747,765
1141382,777
1624248,794
695675,1103
104747,745
1112136,551
212847,671
1569594,515
1074251,551
1607138,504
856606,741
1570786,490
1621417,502
189918,365
2073930,564
1645918,810
646701,1186
1084617,552
1739004,490
432686,507
1031890,523
1157577,564
716796,743
1368386,794
1806478,764
1180716,507
1150594,757
713363,367
1819713,564
1286642,566
192366,1103
152204,764
170016,1128
1175671,363
1650260,566
1827703,840
178066,503
229801,809
1831459,504
1324330,840
1790928,504
1626821,809
1767191,840
1568188,571
1790927,794
1394128,764
1534019,551
1737828,552
556205,1103
1142157,566
693581,1100
1002110,750
1832106,791
1032813,840
1791988,829
1839536,794
1350441,749
526434,515
1340275,566
212847,357
1120615,745
969784,564
1337588,566
867514,764
1138548,570
1256414,571
1605048,489
1413583,571
1813049,490
195166,829
1365920,551
1819709,907
1829812,502
1124067,566
1789495,840
1635840,809
1276789,571
1801315,1104
1845543,664
1124871,515
1607382,514
1856104,840
1128577,569
1073215,509
1570778,566
1823563,514
188796,519
1536335,551
1309396,570
1173809,813
1635606,570
1536340,551
1364893,490
1641755,764
1315810,507
727462,1100
1675882,503
1150717,756
1031355,566
1604644,551
831097,764
1514578,356
1381674,572
1370406,489
1477245,750
1366103,551
358892,672
646701,571
1487304,777
1643595,566
1132478,523
1066405,515
1266275,504
211143,1099
893628,515
1366201,741
694768,511
706640,367
173418,566
1857710,572
1141370,572
713378,569
168713,357
1067850,502
1626845,794
1834510,1125
1598702,745
721773,502
368760,566
1145182,551
1536356,551
1536361,551
1555128,551
1366245,551
1493160,551
1314209,741
1548348,749
828357,810
1366160,741
1570844,749
1825171,490
1619193,566
1199039,357
1378031,551
1513977,562
842248,357
929290,489
1637516,794
1202071,840
1637656,794
1314030,357
1658193,566
1806543,503
2086096,840
198194,1138
1837531,566
1804727,562
1141382,829
1276688,551
1141370,840
1311891,504
1387952,765
1188185,551
1502140,551
1138392,814
1096583,562
1313486,490
1559240,809
1478442,490
1085594,552
1613854,794
1813113,764
1055733,749
1626893,572
1617750,507
1485274,514
1626893,569
184192,566
1296725,509
1134942,1125
350956,1115
1605287,490
697492,504
174544,1125
1606375,566
1835433,1125
1146778,1100
1107009,764
1823629,908
1850155,489
703971,745
1576797,753
1855675,363
1226686,745
1366268,551
1366262,566
1623955,1181
1179868,514
1380900,551
1518318,571
579334,794
1806788,566
1124508,566
1626893,504
1827391,489
1626782,513
1819752,515
1315557,764
212477,752
222856,829
1379632,489
1043786,519
1791002,810
1321644,569
103798,571
111150,912
614660,513
1848819,511
1112417,551
1676053,794
730935,752
1306142,523
1819744,566
1366119,514
1129235,794
720671,745
1536410,502
168929,745
1478628,514
1125498,794
1823577,794
1753533,490
200749,840
1832029,504
1837510,572
710822,672
696757,366
1819097,562
1733052,834
171213,571
1923095,1103
1542218,749
177724,776
178171,679
694730,523
1789644,840
737406,570
1066379,504
1142603,551
182838,863
1074033,551
1843732,507
1196038,551
198930,523
1307262,551
1191478,490
180391,523
1638397,519
1140763,515
1596106,659
1813951,515
177724,750
1812769,366
1813987,566
448120,502
188797,570
176453,489
690960,566
957925,356
953082,515
1654026,752
1502021,551
1366325,745
1467824,566
1835433,571
1022012,566
1073625,551
1380651,551
633671,809
1819360,840
730353,1103
1134124,502
1676084,794
1599014,794
1819772,569
1207649,551
1367593,791
1293080,490
1479033,566
1644453,489
691503,507
1184991,757
939061,809
1479815,551
1343548,489
1340421,552
1482435,745
1143505,566
1814018,507
928059,514
1509127,566
188797,752
183842,515
638570,504
2073989,572
1819725,570
1539787,566
1039725,810
1340335,514
1033011,829
1693672,566
2084559,756
1150860,551
206661,1125
730560,750
1823605,566
2085993,814
1831166,515
1818821,745
1837510,569
1161100,743
1846754,503
1526718,490
2073991,1145
1619223,358
1892812,566
714721,764
731066,840
1593591,551
1813999,357
1455844,551
1603303,791
1675145,566
1226522,551
1307436,502
1111570,551
1031367,566
2072055,1184
1256754,504
1366417,551
754164,551
1043539,566
1670852,566
195376,777
1136822,514
1767630,569
715252,571
1597397,764
1767857,357
1316497,357
1113376,551
1857722,566
1505170,777
725119,776
185026,1104
600835,490
1861732,571
1551521,745
1611323,566
1319621,794
1002877,503
1819763,357
1340457,659
104070,552
1176725,745
1256468,566
1622976,809
1819488,840
1092453,566
1741098,794
173184,756
1817123,1103
1781338,504
1819788,507
1827825,566
1593617,503
1478783,551
1021227,551
1593658,564
718645,519
993376,562
422299,523
764205,515
694743,490
1806332,566
619070,515
1482472,840
1613883,566
935710,840
718855,750
1603429,566
215985,1187
1280918,794
1536602,551
1814046,490
1370512,757
1834558,840
1613885,566
1554500,566
176949,356
167802,551
107079,777
1007604,679
1611290,664
1366448,551
225494,752
1626908,566
1366451,551
1814040,566
1818014,1145
1626988,507
1366498,551
1230417,489
729263,551
721123,840
1814043,566
1767984,566
1804244,840
674963,361
1500355,741
1673516,566
1007169,562
1203788,1100
200301,523
1198486,503
1814041,566
1607519,507
713906,519
184147,523
1536640,777
184990,794
1074500,551
1607563,566
960911,504
1037686,507
1635488,503
1607532,764
1619307,566
1366485,517
1381110,566
1601644,753
1610126,504
1601667,794
1378440,566
184342,765
234586,551
1109124,794
183054,552
1292028,551
1893317,764
862078,551
1340319,551
732645,515
232339,791
1806972,829
1293419,749
1381205,513
507092,507
1593744,551
416008,552
1382806,566
177377,750
1593761,551
1621584,490
1539198,764
103518,357
1887403,840
722246,515
695258,664
1782050,566
692567,509
1815017,363
231715,515
182168,1141
1144926,562
1074480,551
1516223,809
1623908,570
707079,756
1643671,504
910869,552
1074676,504
1118226,551
724070,566
1813974,745
1801651,514
1317552,552
1437450,566
1814087,566
1823211,752
1190951,794
1812376,749
186523,745
1074254,551
1195920,552
1028087,490
1648621,363
1068227,516
1767524,741
1168930,749
1348623,519
1366642,551
227852,551
1496099,551
1137410,490
1305887,777
713173,551
1644640,794
1173720,571
1814085,514
729292,752
1565081,489
329629,745
168197,566
924571,1103
1619313,504
1184070,659
463765,566
1751505,814
1134701,566
714194,829
1846623,490
703303,1138
1767524,566
1594914,794
1637665,566
1765065,679
1136174,1100
1176003,489
1369152,1152
1716287,511
1866555,1145
1000134,742
1571039,357
1601677,564
927993,908
1482826,794
1074551,551
1863020,749
1819833,809
1074565,551
1823651,752
1605271,794
1613934,551
1819903,745
203118,523
1814144,490
1382841,670
1819727,566
194307,489
1385601,750
1551045,912
1827476,566
1153243,551
196547,833
1837219,834
203981,1115
725717,551
1017561,517
1351780,840
1605084,572
1142705,764
168590,672
88754,810
1619385,794
432439,551
1819872,507
182445,523
193275,523
1593019,504
597160,566
1015850,489
1277125,507
1046997,523
1619345,794
930808,764
1625626,503
1366683,562
175063,489
1819828,568
1131561,566
1650417,566
1078811,551
1143545,511
918980,367
1373814,551
639753,552
1092597,507
1479516,514
1619348,566
1482030,490
1711930,743
1478858,551
1669852,570
1009900,840
1505454,777
1529673,794
1039524,551
1366731,566
1854520,517
1814110,755
1582920,840
728466,570
1199039,765
1837579,507
1846732,840
706728,572
1830054,513
1613971,794
1779560,563
782984,750
1378722,809
1752890,508
1616945,566
926174,363
1025928,566
1387195,551
1197729,357
706200,753
1437490,566
1814155,840
1366419,566
1067807,523
1124415,523
1834616,1125
1843790,840
962231,743
1837609,745
194353,1104
728802,1139
1169987,570
179377,553
1609909,757
1378437,551
932867,552
1844934,504
790758,750
1241261,1156
1072322,503
1892428,840
1826176,566
1366834,551
603260,1115
1366683,511
1849724,1103
1669852,507
1807121,566
1854389,764
1139496,1125
733940,566
2007347,569
1442659,566
1505501,566
762566,794
1570611,566
1316457,741
675309,672
426259,507
1614003,551
1306142,564
208701,551
1275091,750
1006817,764
1015850,757
1158795,566
211143,907
1819639,566
1145756,490
1852995,514
1106665,909
1460923,764
1833365,562
1804098,511
1917803,566
1003934,368
1627122,757
1691062,566
701958,523
1034673,515
176453,515
1656755,566
1478946,562
1113691,551
1111817,489
1836801,562
271491,511
685378,519
1505256,572
751135,523
1352395,745
619070,551
170609,523
1114476,551
1150096,514
1214631,507
1741865,794
1747229,840
1746325,357
1293356,490
1113665,551
2086216,756
1358206,745
720054,507
1559329,566
1819941,566
723866,490
1813889,566
1853008,490
735216,814
422737,564
727304,551
1000134,1141
1849482,507
1571105,507
1857619,1124
716186,368
649202,503
1492805,551
1017406,514
339684,523
1528889,572
1308274,745
728347,794
1518031,571
201617,551
760926,361
1635961,794
1814201,507
1420979,566
203845,551
170496,503
1914740,363
1831243,814
1509869,361
171930,503
1376863,840
1029696,809
1139685,490
1857613,572
1750546,745
1113343,551
1827274,490
1044067,562
396276,840
1831197,840
719606,840
1606723,363
1340082,551
703244,764
359798,507
1191689,745
1490182,562
107545,571
730186,523
1010517,502
750856,800
711522,840
204184,566
1613999,566
177058,1138
703734,523
1619432,490
619070,523
1691568,569
1041621,670
713122,1103
1643662,514
906580,764
922382,502
1852995,794
1814221,810
1857768,794
1899143,566
184398,519
1539185,744
183832,741
1386907,514
1620155,566
1171790,562
1124712,745
1751512,814
1053750,572
1770685,566
1831249,515
1380737,571
1062361,566
1001115,777
1022895,566
1537045,551
1537025,551
734314,519
840548,502
707849,1186
1479104,357
1537093,566
1152664,514
1024948,745
1619432,809
716903,840
1868713,1187
196077,809
1644803,503
694775,356
696227,755
206605,1125
1811673,752
719681,745
1745113,361
1481757,361
798549,794
1840781,490
1830622,504
1574343,566
1148172,745
823833,553
713624,1141
1837645,1139
330694,566
1849829,566
1280896,757
903683,1099
695581,570
1349662,551
690586,517
1200585,809
701619,515
1607629,749
711255,570
1619442,507
1619441,794
1893959,764
105701,516
1640925,502
1627801,490
1650704,764
196271,356
832481,840
1505247,570
1783977,507
170049,1116
892153,553
1620606,664
424421,757
1614017,566
1315368,749
201229,566
1594079,551
1414410,551
201163,1103
1637212,489
1893956,566
1136996,743
107545,671
391678,765
1553277,840
717787,745
1827965,490
196077,752
1150350,765
931023,809
1837653,1125
1843843,513
1152547,814
1768548,840
929136,551
424421,745
737957,814
1136150,803
1791398,764
1112734,515
180337,1138
500509,551
192168,551
1606838,749
204008,566
1340695,566
706658,518
107545,356
1047207,809
1062621,749
1633944,366
1374482,551
1147674,659
1316294,515
1627309,572
1921424,516
1410340,809
745498,504
1624125,743
197570,507
1830141,672
1853080,840
1141244,516
1810620,765
746685,523
1643686,755
106085,523
710942,507
1594077,551
1537153,566
697378,571
1644369,504
1807261,566
1553753,757
1716616,507
1262995,745
1385670,489
195257,489
1111654,551
1570487,749
2074208,564
189918,791
1146024,745
741568,750
1134049,840
203969,552
1819996,840
1113773,523
709875,1116
180081,1125
1693841,566
1136647,523
1245588,551
242717,1101
1579785,776
1137410,515
1331052,566
1361271,504
1505323,503
1607657,569
1518729,566
1333335,745
1531228,566
208679,571
184303,907
1498783,743
1553563,551
1827958,490
228573,777
1797490,514
1768672,566
1673369,504
1367206,572
1181333,794
193087,489
188504,1115
1367246,551
1149225,566
674881,516
1132907,490
193597,507
1377308,569
955495,743
723450,840
1591242,551
1491546,752
1009934,357
728068,570
1902559,503
1917911,840
204630,552
1140131,551
722068,365
247763,777
1808542,753
1633819,357
1140345,489
1479017,566
1026227,514
692052,1184
732497,566
1346464,757
787373,570
1140515,523
1583602,514
939262,572
362129,742
1676742,566
1738989,749
1571257,572
1140188,507
1381022,551
1969288,566
1627291,489
1811178,357
642822,829
1792645,757
1637827,552
1112833,366
1643358,764
695787,552
970073,1129
188668,551
1111518,551
1129049,507
1614093,566
1019637,490
1676744,794
1600708,679
1814441,572
729474,358
1555766,551
1183524,1115
726369,1125
206486,745
1473944,515
1679793,776
701802,1100
992498,829
1624266,566
797219,572
1304879,749
568738,523
1600015,566
1154791,511
1378581,551
1473944,744
1716867,503
1634848,764
667670,745
1164748,794
597876,672
175809,553
721380,750
104873,1099
168938,794
1111936,368
1673893,507
1857754,745
1856152,776
541569,489
1059808,551
1106420,357
1110994,551
1007175,515
226135,551
1594253,503
640900,519
550302,515
1479597,570
939734,552
1479612,752
801856,777
1708556,514
1804709,569
1892742,765
210431,551
721630,745
1762665,566
1179851,745
188804,551
1890534,563
732662,562
310629,356
174604,551
1894203,764
2074245,363
1476127,566
1648465,490
599231,776
84601,745
1243854,570
176177,745
693077,840
1614011,566
178902,571
708597,523
935254,753
1142830,490
797219,840
1060285,551
1075590,551
723292,523
1140107,551
723474,749
455692,551
1675134,794
1676814,794
1315524,551
1082526,504
1597645,566
1676821,794
735370,551
203966,794
1676819,794
743268,566
696805,809
684216,752
1142687,511
215148,570
1454787,566
159838,360
1506094,745
455692,664
1676820,794
373697,777
1479749,490
1637879,765
1775204,814
1790984,794
1768834,810
1829904,1184
1709024,1100
482072,750
161373,745
164452,862
1111469,357
1849899,513
1139057,749
1075708,551
1852208,745
1676823,794
1659171,749
208851,566
1140136,551
1133225,551
1185400,363
423523,366
247376,562
1379652,361
1600455,511
202523,1125
1637875,490
1493235,840
1600843,794
1376410,366
1619589,566
1844773,791
2067326,752
1005035,566
181145,791
103998,551
752765,489
1483729,562
214992,566
1356275,357
713600,572
517640,562
935254,750
1494573,490
1605026,566
1155147,507
707480,840
33874,513
1750335,1103
1766035,356
519050,1115
586433,840
1315533,551
1113610,509
1064711,551
1840833,363
1603550,840
1840348,502
1213658,764
1845236,566
992888,489
1109092,835
1676796,507
1479832,566
1263753,503
1614112,794
1004234,507
1768900,840
188013,523
215571,745
1819548,749
686654,745
624937,810
1792150,794
1517938,566
1813881,1115
213841,1125
1112644,551
1025657,1103
1112107,551
1479603,502
1817289,1125
1151640,519
977402,866
1341140,490
688779,752
105596,745
1031053,361
1610009,569
640939,566
1139489,562
1765599,829
1829806,566
740778,840
1641891,515
742042,570
735938,515
1814760,507
1894267,794
1112058,551
1495752,572
1081111,490
1381424,757
1894306,1144
175538,777
200044,551
1571388,764
725672,809
1516469,514
803308,513
189922,794
1714714,502
1516469,749
1528889,502
1637958,813
774170,502
1021542,745
1359133,551
1319496,551
191010,756
738587,908
1548348,515
1318241,509
105217,564
154894,745
645350,514
1373392,757
1114135,551
347145,516
1145577,515
204997,1156
1112662,551
211814,513
1074276,551
1597764,566
1614091,490
1429218,551
1568667,563
1423934,551
1627603,794
1031034,551
935308,490
1601414,1100
1054790,809
174835,829
907520,566
1108089,764
1104570,664
1804722,1152
1262795,514
1140340,552
1140351,551
1017572,908
208361,571
190640,361
1660972,1185
1768940,840
1387091,571
1298490,794
713049,745
1601933,504
1076332,551
205358,791
185996,566
1509289,502
188409,551
1098995,489
1231188,490
175253,1185
1324334,566
1590915,794
1145577,566
727304,750
103556,571
1141695,840
1722495,794
1802267,814
1174310,752
1076521,502
1500395,514
165888,568
1811915,507
723470,503
730213,571
1619615,744
1611084,572
1675456,814
1637953,504
1790637,840
1178077,504
223858,1099
1145826,489
1143758,912
1479941,551
583850,745
1614164,566
1114593,551
992470,517
1791883,840
237613,756
1611318,764
1908616,1147
989853,1156
1594190,753
504196,1138
1219084,764
1606779,514
1820089,511
406645,1156
198811,764
1660972,791
1493235,1103
219476,765
1480055,551
967977,489
1807583,794
180356,570
1021154,523
1675133,566
1138168,571
1180920,361
1315604,566
711693,551
1388726,516
904901,568
422924,502
176376,777
1075464,368
807302,814
725111,551
1134417,566
598713,757
1377938,570
182327,523
1138845,551
1140276,551
1076916,552
1908776,507
720817,551
1141699,840
166755,502
1791896,840
1032477,551
903469,552
1635433,490
1539740,514
1329351,745
1079209,514
1650885,566
1676967,489
196577,511
1854992,1116
168947,507
165888,509
1923188,840
1325097,569
914698,551
185590,672
1640114,679
1721933,566
724216,679
992252,489
173381,777
1536015,504
1182454,566
